sign	id	agew_n	heightw_n	weightw_n	want_dietw_n	want_diet_1	id_p_createdw_n	waistw_n	bmi_finalw_n	bmi_1	recentw_n	seoul	metropol	otherregion	company	worker	etcwork	gender	married	d1	d2	d3	d4	loss_up	loss_down	loss_both	d_purpose1	d_purpose2	d_purpose3	diet_food	diet_clinic	20_female	PG01
0	zizmziz	0.11	0.00	0.23	0.00	1	0.88	0.25	0.61	3	0.43	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	stella1103	1.00	0.28	0.43	0.44	2	0.26	0.00	0.58	3	0.07	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1
0	osy777	0.22	0.22	0.27	0.32	2	1.00	0.41	0.40	2	0.23	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1
0	bea105	0.16	0.56	0.40	0.40	2	0.80	0.38	0.39	2	0.30	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	uni1126	0.54	0.56	0.30	0.24	1	0.04	0.25	0.28	2	0.18	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	beth	0.54	0.94	0.83	1.00	4	0.00	0.63	0.67	3	0.20	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1
0	juli76	0.43	0.33	0.03	0.12	1	0.98	0.00	0.06	1	0.10	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1
0	ok0404	0.32	0.22	0.43	0.44	2	0.00	0.38	0.61	3	0.19	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	mysonadh	0.70	0.44	0.50	0.64	3	0.35	0.41	0.57	3	0.14	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1
0	sj7128	0.54	0.44	0.32	0.32	2	0.01	0.25	0.35	2	0.81	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1
0	hee4665	0.65	0.61	0.37	0.48	2	0.01	0.50	0.33	2	0.10	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1
0	eunjudaa	0.22	0.50	1.00	1.00	4	0.37	1.00	1.00	4	0.23	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1
0	53370	0.48	0.61	1.00	1.00	4	0.00	0.88	1.00	4	0.08	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	even87	0.91	0.50	0.37	0.44	2	0.01	0.25	0.38	2	0.33	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1
0	aaaa01	0.54	0.33	0.43	0.60	3	0.05	0.41	0.55	3	0.18	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	gnlok	0.54	0.56	0.17	0.24	1	0.03	0.13	0.12	1	0.14	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	jhwon99	0.27	0.50	0.43	0.52	3	1.00	0.38	0.46	2	0.06	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1
0	meh308	0.22	0.44	0.20	0.24	1	0.01	0.41	0.21	1	0.05	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1
0	dugun2	0.32	0.44	0.43	0.20	1	0.36	0.38	0.49	2	0.11	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	dia7677	0.43	0.88	0.77	0.92	4	1.00	0.63	0.63	3	0.13	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1
0	dieKunst	0.22	0.50	0.20	0.24	1	0.46	0.25	0.19	1	0.22	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1
0	darbycho	0.54	0.78	0.63	0.76	4	0.06	0.63	0.54	3	0.00	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	2094paco	0.38	0.39	0.40	0.28	2	0.70	0.50	0.48	2	0.61	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1
0	moonshake	0.32	1.00	1.00	1.00	4	0.74	0.50	0.70	3	0.15	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1
0	kaeun76	0.43	0.33	0.60	0.72	3	0.83	0.41	0.75	3	0.00	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1
0	askcandy	0.75	0.22	0.37	0.44	2	0.03	0.41	0.53	3	0.77	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1
0	eskim2	0.54	0.17	0.22	0.28	2	0.25	0.57	0.37	2	0.22	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1
0	ksk0808	0.54	0.56	0.87	0.88	4	0.08	0.75	0.93	4	0.64	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	gopher	0.32	0.61	0.60	0.76	4	0.21	0.63	0.59	3	0.01	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1
0	kkajung	0.27	0.39	1.00	1.00	4	0.28	1.00	1.00	4	0.07	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1
0	kim1579	0.48	0.56	0.50	0.36	2	0.00	0.50	0.51	3	0.76	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	hoochoo21	0.16	0.61	0.27	0.32	2	0.81	0.25	0.21	1	0.06	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	tortugita	0.27	0.56	0.35	0.36	2	0.29	0.13	0.34	2	1.00	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
0	yky0915	0.43	0.33	0.23	0.20	1	0.00	0.13	0.31	2	0.19	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1
0	nofate	0.38	0.22	0.43	0.56	3	0.91	0.63	0.61	3	0.09	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1
0	haemill2	0.22	1.00	0.77	0.96	4	0.71	0.88	0.57	3	0.10	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	teru	0.00	0.22	0.17	0.20	1	1.00	0.38	0.28	2	0.15	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	altea	0.16	0.16	0.57	0.68	3	0.18	0.88	0.82	4	0.06	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1
0	psh1007	0.43	0.89	0.77	0.00	1	0.00	0.88	0.63	3	0.02	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1
0	kjsh1004	0.38	0.78	0.63	0.72	3	0.05	1.00	0.54	3	0.41	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	1
0	meeting08	0.27	0.72	0.93	1.00	4	0.79	0.88	0.90	4	0.14	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	kobuki	0.91	0.17	0.20	0.32	2	1.00	0.13	0.35	2	0.17	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1
0	yura72	0.65	0.50	0.50	0.48	2	0.00	0.38	0.54	3	0.20	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	sc9600	0.43	0.06	0.60	0.72	3	0.14	0.38	0.92	4	0.35	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1
0	epiastro	0.32	0.67	0.60	0.76	4	0.96	0.38	0.56	3	0.07	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	genie1004	0.48	0.44	0.70	0.48	2	0.00	0.63	0.80	4	0.73	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
0	wjyma	0.59	0.22	0.70	0.76	4	0.11	0.88	0.94	4	0.66	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	eunnee	0.65	0.22	0.63	0.24	1	0.00	1.00	0.86	4	0.66	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1
0	kypung1111	0.75	0.22	0.03	0.08	1	0.02	0.13	0.11	1	0.05	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
0	foxy21	0.75	0.33	0.67	0.64	3	0.00	0.50	0.83	4	0.81	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1
0	sarangnnn	0.16	0.44	0.33	0.40	2	0.00	0.25	0.37	2	0.02	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
0	sinbi20yj	0.16	0.44	0.67	0.40	2	0.00	0.41	0.76	4	0.68	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1
0	74minsuk	0.48	0.00	0.20	0.08	1	0.00	0.41	0.50	2	0.84	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	jeuny98	0.22	1.00	0.82	1.00	4	1.00	1.00	0.62	3	0.14	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
0	KSOOJUNG76	0.43	0.89	0.57	0.60	3	0.01	0.38	0.41	2	0.00	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
0	9938	0.81	0.33	1.00	1.00	4	0.04	1.00	1.00	4	0.07	0	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1
0	nkr325	0.81	0.33	0.40	0.48	2	0.00	0.38	0.51	3	0.01	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1
0	smile457	0.43	0.50	0.53	0.64	3	1.00	0.25	0.58	3	0.08	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
0	jongeun1	0.70	0.28	0.73	0.88	4	0.31	0.63	0.95	4	0.06	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
0	soyo12	0.43	0.72	0.50	0.60	3	0.01	0.41	0.42	2	0.17	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1
0	slmd	0.27	0.56	0.90	1.00	4	1.00	1.00	0.97	4	0.19	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1
0	ilidium	0.48	0.33	0.63	0.76	4	0.85	0.41	0.79	4	0.01	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1
0	aaaa04	0.54	0.89	0.77	0.68	3	0.00	0.41	0.63	3	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	sunji602	0.16	0.50	0.33	0.48	2	0.28	0.41	0.34	2	0.00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1
0	kjh78720	0.32	0.61	0.67	0.80	4	0.85	0.88	0.67	3	0.07	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1
1	ram1013	0.65	0.00	0.37	0.28	2	0.00	0.50	0.65	3	0.68	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1
1	angel0618	0.16	0.39	0.33	0.40	2	0.81	0.41	0.40	2	0.03	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1
1	badori97	0.32	0.33	0.90	1.00	4	0.09	0.63	1.00	4	0.11	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1
1	audgustn	0.54	0.78	0.47	0.60	3	0.02	0.38	0.36	2	0.17	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1
1	lim9954	0.43	0.39	0.40	0.36	2	0.02	0.38	0.48	2	0.10	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1
1	foxsoso	1.00	1.00	1.00	1.00	4	0.00	1.00	0.90	4	0.02	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1
1	sswndus	0.27	0.33	0.27	0.24	1	0.00	0.41	0.35	2	0.68	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1
1	jiheelim	0.38	0.50	0.30	0.40	2	0.47	0.13	0.30	2	0.28	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
1	sjmm	0.91	0.44	0.58	0.68	3	0.00	0.41	0.67	3	0.77	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
1	nhchoi65	1.00	0.50	0.87	1.00	4	0.73	0.88	0.96	4	0.22	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1
1	jjm10000	0.27	0.33	0.53	0.56	3	1.00	0.50	0.67	3	0.07	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1
1	godrnrdl	0.48	0.28	0.97	1.00	4	0.41	0.88	1.00	4	0.11	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1
1	twingkle	0.65	0.44	0.23	0.32	2	1.00	0.41	0.25	2	0.07	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1
1	foftech	0.59	0.39	0.42	0.52	3	0.97	0.50	0.50	2	0.38	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1
1	94210002	0.48	0.41	0.56	0.56	3	0.00	0.44	0.66	3	0.57	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
1	hyessoon	0.27	0.89	0.77	0.60	3	0.14	0.88	0.63	3	0.83	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
1	whiteyj	0.27	0.22	0.60	0.64	3	0.01	0.88	0.82	4	0.00	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
1	smj3788	0.32	0.33	0.43	0.52	3	0.72	0.50	0.55	3	0.22	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1
1	chl75180	0.59	0.17	0.23	0.40	2	0.02	0.86	0.39	2	0.16	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1
1	ejkimkim	1.00	0.44	0.40	0.48	2	0.00	0.41	0.45	2	0.19	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1
1	hisugi78	0.32	0.22	0.20	0.24	1	0.36	0.41	0.32	2	0.97	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
1	chokh007	0.48	0.28	0.77	1.00	4	0.00	0.88	0.99	4	0.13	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1
1	mindfree	0.16	0.78	0.87	1.00	4	0.04	1.00	0.80	4	0.00	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1
1	ko204	0.27	0.33	0.43	0.52	3	0.74	0.38	0.55	3	0.17	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1
1	mozi	0.32	0.72	0.37	0.44	2	0.95	0.25	0.28	2	0.13	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
1	chongs	0.22	0.33	0.23	0.32	2	0.03	0.38	0.31	2	0.06	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1
1	920527	0.75	0.33	0.43	0.44	2	0.09	0.41	0.55	3	0.30	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
1	juliehanul	0.75	0.28	0.90	1.00	4	0.05	0.41	1.00	4	0.03	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1
1	swtaehee	0.86	0.83	0.87	0.96	4	0.00	0.75	0.77	4	0.19	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1
1	alali	0.59	0.50	1.00	1.00	4	0.68	0.41	1.00	4	0.84	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
1	bijeeng	0.43	0.11	0.07	0.20	1	0.97	0.13	0.21	1	0.17	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1
1	okokokok79	0.27	0.89	0.73	0.88	4	0.78	0.63	0.59	3	0.26	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1
1	mdawn	0.54	0.56	0.37	0.48	2	0.97	0.32	0.35	2	0.28	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
1	kongjukang	0.43	0.28	0.53	0.28	2	0.32	0.88	0.70	3	0.09	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1
1	hyunnys	0.43	0.39	0.40	0.48	2	0.72	0.38	0.48	2	0.20	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1
1	monica0501	0.91	0.72	1.00	1.00	4	0.91	1.00	1.00	4	0.10	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1
1	HAPPY0118	0.70	0.00	0.40	0.48	2	0.01	0.41	0.70	3	0.36	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
1	miiin2000	0.43	0.00	0.37	0.08	1	0.08	0.25	0.75	4	0.17	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1
1	TOPCHILD	0.32	0.00	0.37	0.44	2	0.00	0.38	0.69	3	0.17	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
1	kumhee78	0.32	0.00	0.53	0.64	3	0.83	0.41	0.91	4	0.10	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
1	pdcute	0.27	0.33	0.43	0.52	3	0.25	0.41	0.55	3	0.00	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1
1	tangsu6	0.48	0.78	0.47	0.60	3	0.80	1.00	0.36	2	0.17	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1
1	ahnso0	0.38	0.94	0.53	0.64	3	0.75	0.38	0.35	2	0.14	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1
1	aquadcean	0.48	0.89	0.60	0.72	3	0.05	0.63	0.45	2	0.30	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
1	aaaa02	0.54	0.00	0.10	0.24	1	0.00	0.41	0.42	2	0.40	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
1	mira32	0.81	0.61	0.42	0.28	2	0.89	0.31	0.38	2	0.67	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1
1	mk0623	0.54	0.44	0.40	0.48	2	0.63	0.50	0.45	2	0.11	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1
1	n0104	0.43	0.50	0.37	0.44	2	0.00	0.38	0.38	2	0.26	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1
1	s200young	0.48	0.33	0.63	0.76	4	0.60	0.41	0.79	4	0.84	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1
1	dangwha	0.70	0.56	0.83	1.00	4	0.43	0.41	0.89	4	0.28	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1
1	webinner	0.54	0.89	0.50	0.72	3	1.00	0.41	0.34	2	0.01	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1
1	ksj418	0.16	0.22	0.37	0.48	2	0.59	0.50	0.53	3	0.19	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1
1	ktwoomin	0.86	0.28	0.57	0.44	2	0.00	0.88	0.74	3	0.34	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1
1	ezuca	1.00	0.22	0.53	0.68	3	0.00	0.50	0.73	3	0.23	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1
1	phy1211	0.97	0.06	0.57	0.60	3	0.24	0.63	0.88	4	0.34	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1
1	powpow	0.38	0.44	0.50	0.60	3	0.63	0.38	0.57	3	0.15	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1
1	lotusq	0.59	0.44	0.50	0.72	3	0.27	0.25	0.57	3	0.28	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1
1	ky2326	0.43	0.28	0.33	0.08	1	0.36	0.41	0.46	2	0.34	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
1	ae182	0.48	0.72	0.67	0.80	4	0.23	0.41	0.61	3	0.00	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1
																																	
																													1				
																													2				
																													3				
																													4				
																													5				
																													6				
																													7				
																													8				
																													9				
																													10				
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
